GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.validate,MoneyWiseValidateRegion,53,45,10,6,15,16,10,4,2,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.validate,MoneyWiseValidatorFactory,15,105,4,22,3,28,4,20,0,3
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.validate,MoneyWiseValidateCategory,64,48,14,4,20,17,11,4,2,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.validate,MoneyWiseValidateSecurityPrice,43,69,12,12,10,23,12,2,0,2
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.validate,MoneyWiseValidatePayee,73,67,13,9,21,23,13,4,3,3
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.validate,MoneyWiseValidateTransCategory,106,104,25,24,27,30,20,9,1,3
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.validate,MoneyWiseValidatePortfolio,153,105,30,14,41,34,25,6,4,5
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.validate,MoneyWiseValidateTransDefaults.CategoryType,21,0,0,0,4,0,1,0,1,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.validate,MoneyWiseValidateAccount,61,54,11,5,16,19,11,5,3,5
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.validate,MoneyWiseValidateSecurityInfoSet,293,64,46,12,87,22,40,10,11,5
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.validate,MoneyWiseValidateLoan,153,85,29,11,44,27,24,4,4,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.validate,MoneyWiseValidateTransTag,53,45,10,6,15,16,10,4,2,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.validate,MoneyWiseValidatePayeeInfoSet,35,13,4,2,10,4,5,3,3,2
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.validate,MoneyWiseValidateCashCategory,61,59,11,11,16,19,11,3,1,2
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.validate,MoneyWiseValidateTransDefaults,805,10,141,0,226,4,91,2,20,2
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.validate,MoneyWiseValidatePortfolioInfoSet,39,13,4,2,11,4,6,3,4,2
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.validate,MoneyWiseValidateDepositCategory,61,59,11,11,16,19,11,3,1,2
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.validate,MoneyWiseValidateDepositInfoSet,85,57,13,7,25,18,13,7,4,5
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.validate,MoneyWiseValidateDeposit,153,85,29,11,44,27,24,4,4,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.validate,MoneyWiseValidateXchangeRate,53,80,15,15,12,26,15,2,0,2
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.validate,MoneyWiseValidateSecurity,177,129,34,22,48,43,31,7,5,5
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.validate,MoneyWiseValidateCash,82,63,13,7,25,22,13,4,3,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.validate,MoneyWiseValidateCurrency,13,30,3,5,3,10,3,3,0,2
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.validate,MoneyWiseValidateTransaction,464,524,156,118,100,137,124,61,10,16
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.validate,MoneyWiseValidateLoanInfoSet,67,49,10,5,19,15,10,6,3,5
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.validate,MoneyWiseValidateCashInfoSet,173,92,34,16,47,32,27,14,6,7
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.validate,MoneyWiseValidateDepositRate,70,0,16,0,23,0,10,0,2,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.validate,MoneyWiseValidateTransInfoSet,725,514,121,106,200,166,106,73,19,23
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.data.validate,MoneyWiseValidateLoanCategory,61,59,11,11,16,19,11,3,1,2
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.views,MoneyWiseXAnalysisFilter.MoneyWiseXAnalysisPortfolioCashFilter,70,0,5,0,17,0,12,0,9,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.views,MoneyWiseXAnalysisFilter.MoneyWiseXAnalysisTagFilter,36,0,4,0,11,0,10,0,8,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.views,MoneyWiseXAnalysisFilter.MoneyWiseXAnalysisPayeeFilter,44,0,0,0,9,0,7,0,7,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.views,MoneyWiseXAnalysisFilter.MoneyWiseXAnalysisLoanFilter,26,0,5,0,9,0,6,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.views,MoneyWiseXAnalysisFilter.MoneyWiseXAnalysisAccountFilter,42,0,0,0,8,0,6,0,6,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.views,MoneyWiseXAnalysisFilter.MoneyWiseXAnalysisDepositFilter,26,0,5,0,9,0,6,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.views,MoneyWiseXAnalysisFilter.MoneyWiseXAnalysisTransCategoryFilter,51,0,2,0,12,0,8,0,7,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.views,MoneyWiseXAnalysisFilter.MoneyWiseXAnalysisTaxBasisFilter,39,0,0,0,9,0,7,0,7,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.views,MoneyWiseXTransactionFilters,326,0,36,0,97,0,29,0,11,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.views,MoneyWiseXAnalysisFilter.MoneyWiseXAnalysisAllFilter,37,0,2,0,13,0,12,0,11,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.views,MoneyWiseXAnalysisFilter,167,0,26,0,51,0,31,0,18,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.views,MoneyWiseXAnalysisFilter.MoneyWiseXAnalysisCashFilter,26,0,5,0,9,0,6,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.atlas.views,MoneyWiseXAnalysisFilter.MoneyWiseXAnalysisSecurityFilter,64,0,5,0,15,0,11,0,8,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.data.analysis.base,MoneyWiseAnalysisHistory,336,22,32,0,90,7,29,3,13,3
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.data.analysis.base,MoneyWiseAnalysisValues,143,77,10,5,35,17,22,9,16,7
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.data.analysis.base,MoneyWiseAnalysisSnapShot,126,0,0,0,34,0,15,0,15,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.lethe.data.analysis.base,MoneyWiseAnalysisBaseResource,0,147,0,2,0,27,0,7,0,6
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.panel,MoneyWiseUIMainTab,555,0,57,0,120,0,55,0,26,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.panel,MoneyWiseUIMarketPricesTable,365,0,28,0,89,0,35,0,21,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.panel,MoneyWiseUIMarketPricesTable.MoneyWiseSpotPricesPanel,216,0,6,0,47,0,16,0,13,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.panel,MoneyWiseUITransCategoryTable,319,0,30,0,86,0,31,0,16,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.panel,MoneyWiseUICategoryPanel,915,0,82,0,225,0,72,0,27,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.panel,MoneyWiseUIPortfolioTable,228,0,8,0,70,0,17,0,13,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.panel,MoneyWiseUIMarketRatesTable.MoneyWiseSpotRatesPanel,226,0,6,0,51,0,18,0,15,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.panel,MoneyWiseUIAccountPanel,937,0,80,0,228,0,69,0,26,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.panel,MoneyWiseUIPayeeTable,216,0,8,0,66,0,15,0,11,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.panel,MoneyWiseUISecurityTable,269,0,8,0,80,0,17,0,13,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.panel,MoneyWiseUICashCategoryTable,317,0,28,0,86,0,30,0,16,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.panel,MoneyWiseUIMarketRatesTable,346,0,20,0,87,0,32,0,22,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.panel,MoneyWiseUILoanCategoryTable,317,0,28,0,86,0,30,0,16,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.panel,MoneyWiseUICashTable,222,0,8,0,68,0,16,0,12,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.panel,MoneyWiseUIAccountPanel.PanelName,57,0,0,0,11,0,3,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.panel,MoneyWiseUIMarketTabs,183,0,16,0,39,0,20,0,12,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.panel,MoneyWiseUICategoryPanel.PanelName,57,0,0,0,11,0,3,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.panel,MoneyWiseUIStaticPanel,630,0,30,0,144,0,40,0,25,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.panel,MoneyWiseUIDepositTable,247,0,8,0,74,0,17,0,13,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.panel,MoneyWiseUITransTagTable,324,0,10,0,90,0,24,0,19,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.panel,MoneyWiseUILoanTable,228,0,8,0,70,0,17,0,13,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.panel,MoneyWiseUIRegionTable,322,0,10,0,89,0,23,0,18,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.panel,MoneyWiseUIDepositCategoryTable,317,0,28,0,86,0,30,0,16,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.panel,MoneyWiseUIMaintenance,473,0,49,0,122,0,45,0,18,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.panel,MoneyWiseUIStaticTable,382,0,20,0,93,0,32,0,22,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.database,MoneyWiseTableDepositCategory,0,125,0,8,0,31,0,9,0,5
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.database,MoneyWiseTableDeposit,0,164,0,12,0,38,0,11,0,5
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.database,MoneyWiseTableTransTag,0,78,0,4,0,21,0,7,0,5
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.database,MoneyWiseTableExchangeRate,0,130,0,8,0,32,0,9,0,5
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.database,MoneyWiseTableCashInfo,0,22,0,0,0,7,0,4,0,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.database,MoneyWiseTableLoanInfo,0,22,0,0,0,7,0,4,0,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.database,MoneyWiseTableSecurityInfo,0,22,0,0,0,7,0,4,0,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.database,MoneyWiseTableTransCategory,0,125,0,8,0,31,0,9,0,5
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.database,MoneyWiseTableTaxBasis,0,20,0,0,0,7,0,4,0,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.database,MoneyWiseTableSecurityPrice,0,104,0,6,0,27,0,8,0,5
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.database,MoneyWiseTableSecurity,0,164,0,12,0,38,0,11,0,5
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.database,MoneyWiseTableDepositRate,81,44,8,0,18,13,6,3,2,3
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.database,MoneyWiseTableCashCategoryType,0,20,0,0,0,7,0,4,0,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.database,MoneyWiseTableDepositInfo,0,22,0,0,0,7,0,4,0,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.database,MoneyWiseTableAccountInfoType,0,20,0,0,0,7,0,4,0,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.database,MoneyWiseTableCashCategory,0,125,0,8,0,31,0,9,0,5
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.database,MoneyWiseTablePayeeType,0,20,0,0,0,7,0,4,0,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.database,MoneyWiseTablePortfolioInfo,4,18,0,0,1,6,1,3,1,3
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.database,MoneyWiseTableCash,0,143,0,10,0,34,0,10,0,5
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.database,MoneyWiseTablePortfolio,0,164,0,12,0,38,0,11,0,5
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.database,MoneyWiseTableTransInfo,0,22,0,0,0,7,0,4,0,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.database,MoneyWiseTablePayeeInfo,4,18,0,0,1,6,1,3,1,3
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.database,MoneyWiseTableLoanCategory,0,125,0,8,0,31,0,9,0,5
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.database,MoneyWiseTableTransInfoType,0,20,0,0,0,7,0,4,0,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.database,MoneyWiseTableRegion,0,78,0,4,0,21,0,7,0,5
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.database,MoneyWiseTablePayee,0,122,0,8,0,30,0,9,0,5
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.database,MoneyWiseTableCurrency,0,56,0,2,0,17,0,6,0,5
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.database,MoneyWiseTableDepositCategoryType,0,20,0,0,0,7,0,4,0,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.database,MoneyWiseTableLoanCategoryType,0,20,0,0,0,7,0,4,0,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.database,MoneyWiseTableLoan,0,164,0,12,0,38,0,11,0,5
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.database,MoneyWiseTableTransaction,0,183,0,14,0,42,0,12,0,5
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.database,MoneyWiseTableSecurityType,0,20,0,0,0,7,0,4,0,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.database,MoneyWiseTablePortfolioType,0,20,0,0,0,7,0,4,0,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.database,MoneyWiseDataStore,58,227,6,38,8,42,5,37,1,3
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.database,MoneyWiseTableTransCategoryType,0,20,0,0,0,7,0,4,0,4
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.base,MoneyWiseUINameSpaceIterator,62,0,8,0,18,0,7,0,3,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.base,MoneyWiseUIAssetTable,510,0,52,0,122,0,59,0,33,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.base,MoneyWiseUIBaseTable,540,0,58,0,160,0,71,0,42,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.base,MoneyWiseUIItemPanel,292,0,28,0,78,0,29,0,13,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.base,MoneyWiseUIDialogTable,71,0,0,0,20,0,6,0,6,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.base,MoneyWiseUITableSelect,140,0,30,0,45,0,22,0,7,0
MoneyWise Personal Finance - Core,io.github.tonywasher.joceanus.moneywise.ui.base,MoneyWiseUICategoryTable,343,0,28,0,89,0,34,0,20,0
